region,scenario,time_frame,pressure,average_impact
Democratic Republic of the Congo,ssp245,current,reduced oxygen,0.04299076774330186
Democratic Republic of the Congo,ssp245,medium-term,reduced oxygen,0.046574556771196915
Democratic Republic of the Congo,ssp585,current,reduced oxygen,0.04299076774330186
Democratic Republic of the Congo,ssp585,medium-term,reduced oxygen,0.04770927290458834
Democratic Republic of the Congo,ssp245,current,sea level rise,0.02825213052953283
Democratic Republic of the Congo,ssp245,medium-term,sea level rise,0.08504395202423136
Democratic Republic of the Congo,ssp585,current,sea level rise,0.04781711856938071
Democratic Republic of the Congo,ssp585,medium-term,sea level rise,0.14149008877575397
Angola,ssp245,current,acidification,0.019054513032422823
Angola,ssp245,medium-term,acidification,0.049232302903413926
Angola,ssp585,current,acidification,0.02003926774504958
Angola,ssp585,medium-term,acidification,0.062539901454516
Angola,ssp245,current,air heat index,6.325978563210799e-6
Angola,ssp245,medium-term,air heat index,0.001076759384453877
Angola,ssp585,current,air heat index,9.930505971774743e-7
Angola,ssp585,medium-term,air heat index,0.0033004084604494523
Angola,ssp245,current,coastal disturbance,0.09768132189561302
Angola,ssp245,medium-term,coastal disturbance,0.11154861471885325
Angola,ssp585,current,coastal disturbance,0.09699984386480949
Angola,ssp585,medium-term,coastal disturbance,0.10788882665918866
Angola,ssp245,current,fisheries biomass loss,0.14344192719719995
Angola,ssp245,medium-term,fisheries biomass loss,0.16970752508408404
Angola,ssp585,current,fisheries biomass loss,0.14848445486368883
Angola,ssp585,medium-term,fisheries biomass loss,0.20945633102010994
Angola,ssp245,current,light pollution,0.0033029661141259375
Angola,ssp245,medium-term,light pollution,0.005536601789145905
Angola,ssp585,current,light pollution,0.003487319775301141
Angola,ssp585,medium-term,light pollution,0.0061668592627626495
Angola,ssp245,current,nutrient pollution,0.0234034035583968
Angola,ssp245,medium-term,nutrient pollution,0.04359667403858904
Angola,ssp585,current,nutrient pollution,0.02351090431742439
Angola,ssp585,medium-term,nutrient pollution,0.041464848851316884
Angola,ssp245,current,ocean warming,0.04090235110886299
Angola,ssp245,medium-term,ocean warming,0.12436348670117402
Angola,ssp585,current,ocean warming,0.04596516307844096
Angola,ssp585,medium-term,ocean warming,0.18944112689498074
Angola,ssp245,current,primary productivity,0.016478422762541692
Angola,ssp245,medium-term,primary productivity,0.07623082896274705
Angola,ssp585,current,primary productivity,0.017314910944450798
Angola,ssp585,medium-term,primary productivity,0.11257787527591104
Angola,ssp245,current,reduced oxygen,0.179628264637531
Angola,ssp245,medium-term,reduced oxygen,0.1823006285081069
Angola,ssp585,current,reduced oxygen,0.179628264637531
Angola,ssp585,medium-term,reduced oxygen,0.18026677406489003
Angola,ssp245,current,sea level rise,0.019973969517872645
Angola,ssp245,medium-term,sea level rise,0.06335540506539442
Angola,ssp585,current,sea level rise,0.034155403593929136
Angola,ssp585,medium-term,sea level rise,0.10473962621147719
Sudan,ssp245,current,acidification,0
Sudan,ssp245,medium-term,acidification,0
Sudan,ssp585,current,acidification,0
Sudan,ssp585,medium-term,acidification,0
Sudan,ssp245,current,air heat index,0.002261687590903052
Sudan,ssp245,medium-term,air heat index,0.024911764326109708
Sudan,ssp585,current,air heat index,0.0021704909230646917
Sudan,ssp585,medium-term,air heat index,0.02262973391697341
Sudan,ssp245,current,coastal disturbance,0.14344972749731333
Sudan,ssp245,medium-term,coastal disturbance,0.1640183063574187
Sudan,ssp585,current,coastal disturbance,0.14248743931666713
Sudan,ssp585,medium-term,coastal disturbance,0.1595616092502963
Sudan,ssp245,current,fisheries biomass loss,0.2889788828536906
Sudan,ssp245,medium-term,fisheries biomass loss,0.387896931981133
Sudan,ssp585,current,fisheries biomass loss,0.2889788828536906
Sudan,ssp585,medium-term,fisheries biomass loss,0.387896931981133
Sudan,ssp245,current,light pollution,2.659043787057394e-4
Sudan,ssp245,medium-term,light pollution,1.2231469529954629e-4
Sudan,ssp585,current,light pollution,2.657809311094259e-4
Sudan,ssp585,medium-term,light pollution,2.344515865056686e-4
Sudan,ssp245,current,nutrient pollution,0.01308190167416367
Sudan,ssp245,medium-term,nutrient pollution,0.026538530197448982
Sudan,ssp585,current,nutrient pollution,0.013081820696963183
Sudan,ssp585,medium-term,nutrient pollution,0.02424056929329292
Sudan,ssp245,current,ocean warming,0.04491735873726439
Sudan,ssp245,medium-term,ocean warming,0.20222963110604356
Sudan,ssp585,current,ocean warming,0.051059930509640056
Sudan,ssp585,medium-term,ocean warming,0.2686534900066043
Sudan,ssp245,current,primary productivity,0
Sudan,ssp245,medium-term,primary productivity,0
Sudan,ssp585,current,primary productivity,0
Sudan,ssp585,medium-term,primary productivity,0
Sudan,ssp245,current,reduced oxygen,0.022426744643897836
Sudan,ssp245,medium-term,reduced oxygen,0.02896448442152792
Sudan,ssp585,current,reduced oxygen,0.022426744643897836
Sudan,ssp585,medium-term,reduced oxygen,0.031010168139321625
Sudan,ssp245,current,sea level rise,0.004126778664649956
Sudan,ssp245,medium-term,sea level rise,0.051248836420347436
Sudan,ssp585,current,sea level rise,0.015070605556035377
Sudan,ssp585,medium-term,sea level rise,0.108985230872546
Tunisia,ssp245,current,acidification,0.0017673576074162555
Tunisia,ssp245,medium-term,acidification,0.03446351566473599
Tunisia,ssp585,current,acidification,0
Tunisia,ssp585,medium-term,acidification,0.05169526340003741
Tunisia,ssp245,current,air heat index,1.7346715631491174e-4
Tunisia,ssp245,medium-term,air heat index,0.0016131326697321033
Tunisia,ssp585,current,air heat index,2.0210261324857463e-4
Tunisia,ssp585,medium-term,air heat index,0.011639284746700453
Tunisia,ssp245,current,coastal disturbance,0.19996023342915067
Tunisia,ssp245,medium-term,coastal disturbance,0.2002655858273149
Tunisia,ssp585,current,coastal disturbance,0.19949998842808112
Tunisia,ssp585,medium-term,coastal disturbance,0.1966072010955765
Tunisia,ssp245,current,fisheries biomass loss,0.28290930009169274
Tunisia,ssp245,medium-term,fisheries biomass loss,0.3585911335532856
Tunisia,ssp585,current,fisheries biomass loss,0.28290930009169274
Tunisia,ssp585,medium-term,fisheries biomass loss,0.3585911335532856
Tunisia,ssp245,current,light pollution,0.01379323471675506
Tunisia,ssp245,medium-term,light pollution,0.019008906267602772
Tunisia,ssp585,current,light pollution,0.013429194394976756
Tunisia,ssp585,medium-term,light pollution,0.018192648658561333
Tunisia,ssp245,current,nutrient pollution,0.02469043073157166
Tunisia,ssp245,medium-term,nutrient pollution,0.030232512424208668
Tunisia,ssp585,current,nutrient pollution,0.024745652581727225
Tunisia,ssp585,medium-term,nutrient pollution,0.026763092105154068
Tunisia,ssp245,current,ocean warming,0.037623923428860125
Tunisia,ssp245,medium-term,ocean warming,0.21195114967678755
Tunisia,ssp585,current,ocean warming,0.05808091722873938
Tunisia,ssp585,medium-term,ocean warming,0.2505806779928542
Tunisia,ssp245,current,primary productivity,0
Tunisia,ssp245,medium-term,primary productivity,0.0067680911078692235
Tunisia,ssp585,current,primary productivity,0
Tunisia,ssp585,medium-term,primary productivity,0.009167132177666995
Tunisia,ssp245,current,reduced oxygen,9.823248715155925e-4
Tunisia,ssp245,medium-term,reduced oxygen,0.006538398157748928
Tunisia,ssp585,current,reduced oxygen,9.823248715155925e-4
Tunisia,ssp585,medium-term,reduced oxygen,0.010892997160290139
Tunisia,ssp245,current,sea level rise,0.020408466048339555
Tunisia,ssp245,medium-term,sea level rise,0.057199785992525634
Tunisia,ssp585,current,sea level rise,0.02818837310315167
Tunisia,ssp585,medium-term,sea level rise,0.09663268896493767
Morocco,ssp245,current,acidification,0
Morocco,ssp245,medium-term,acidification,0.030244657262404637
Morocco,ssp585,current,acidification,0
Morocco,ssp585,medium-term,acidification,0.05113073107391299
Morocco,ssp245,current,air heat index,0
Morocco,ssp245,medium-term,air heat index,4.534389768307106e-7
Morocco,ssp585,current,air heat index,0
Morocco,ssp585,medium-term,air heat index,1.3109344777758527e-5
Morocco,ssp245,current,coastal disturbance,0.13430160054022744
Morocco,ssp245,medium-term,coastal disturbance,0.13409395836366475
Morocco,ssp585,current,coastal disturbance,0.13351436979752543
Morocco,ssp585,medium-term,coastal disturbance,0.1270016663404293
Morocco,ssp245,current,fisheries biomass loss,0.21586096527942367
Morocco,ssp245,medium-term,fisheries biomass loss,0.3001296224841689
Morocco,ssp585,current,fisheries biomass loss,0.21586096527942367
Morocco,ssp585,medium-term,fisheries biomass loss,0.3001596017181211
Morocco,ssp245,current,light pollution,0.01372087573801583
Morocco,ssp245,medium-term,light pollution,0.01878713159137522
Morocco,ssp585,current,light pollution,0.013480483132905872
Morocco,ssp585,medium-term,light pollution,0.017741877820178432
Morocco,ssp245,current,nutrient pollution,0.030644080916907495
Morocco,ssp245,medium-term,nutrient pollution,0.03915005626009875
Morocco,ssp585,current,nutrient pollution,0.030554567667794335
Morocco,ssp585,medium-term,nutrient pollution,0.04049426086121803
Morocco,ssp245,current,ocean warming,0.08257897586245193
Morocco,ssp245,medium-term,ocean warming,0.1978363266453835
Morocco,ssp585,current,ocean warming,0.10439505569058677
Morocco,ssp585,medium-term,ocean warming,0.2470745701236768
Morocco,ssp245,current,primary productivity,5.370124429120311e-6
Morocco,ssp245,medium-term,primary productivity,0.01329883736669154
Morocco,ssp585,current,primary productivity,5.9316365840301855e-6
Morocco,ssp585,medium-term,primary productivity,0.005477223371650849
Morocco,ssp245,current,reduced oxygen,0.007858564380285855
Morocco,ssp245,medium-term,reduced oxygen,0.02032932459189666
Morocco,ssp585,current,reduced oxygen,0.007858564380285855
Morocco,ssp585,medium-term,reduced oxygen,0.024109859319724224
Morocco,ssp245,current,sea level rise,0.015404329041333016
Morocco,ssp245,medium-term,sea level rise,0.052757887108200695
Morocco,ssp585,current,sea level rise,0.0215366133679062
Morocco,ssp585,medium-term,sea level rise,0.08105866983601873
Western Sahara,ssp245,current,acidification,2.510498437884608e-4
Western Sahara,ssp245,medium-term,acidification,0.016626932243867958
Western Sahara,ssp585,current,acidification,2.0930426808447397e-4
Western Sahara,ssp585,medium-term,acidification,0.02688187514268581
Western Sahara,ssp245,current,air heat index,0
Western Sahara,ssp245,medium-term,air heat index,0
Western Sahara,ssp585,current,air heat index,0
Western Sahara,ssp585,medium-term,air heat index,5.049570346026253e-8
Western Sahara,ssp245,current,coastal disturbance,0.04237510888821857
Western Sahara,ssp245,medium-term,coastal disturbance,0.049928285822646176
Western Sahara,ssp585,current,coastal disturbance,0.04188909912489047
Western Sahara,ssp585,medium-term,coastal disturbance,0.04572724617962382
Western Sahara,ssp245,current,fisheries biomass loss,0.2979109946401273
Western Sahara,ssp245,medium-term,fisheries biomass loss,0.39956260048609926
Western Sahara,ssp585,current,fisheries biomass loss,0.2979109946401273
Western Sahara,ssp585,medium-term,fisheries biomass loss,0.39956260048609926
Western Sahara,ssp245,current,light pollution,5.608911738332233e-4
Western Sahara,ssp245,medium-term,light pollution,0.0016716845450934158
Western Sahara,ssp585,current,light pollution,5.543191364856988e-4
Western Sahara,ssp585,medium-term,light pollution,0.0012491736265308477
Western Sahara,ssp245,current,nutrient pollution,3.0382352097925105e-4
Western Sahara,ssp245,medium-term,nutrient pollution,4.677544982094272e-4
Western Sahara,ssp585,current,nutrient pollution,3.039901272211117e-4
Western Sahara,ssp585,medium-term,nutrient pollution,3.395353849731e-4
Western Sahara,ssp245,current,ocean warming,0.0207126563683096
Western Sahara,ssp245,medium-term,ocean warming,0.0689845562688118
Western Sahara,ssp585,current,ocean warming,0.04556269955989375
Western Sahara,ssp585,medium-term,ocean warming,0.09372619831312315
Western Sahara,ssp245,current,primary productivity,8.26582352415769e-5
Western Sahara,ssp245,medium-term,primary productivity,0.02391871195470455
Western Sahara,ssp585,current,primary productivity,8.730708839279234e-5
Western Sahara,ssp585,medium-term,primary productivity,0.015574014773294571
Western Sahara,ssp245,current,reduced oxygen,0.03833079950212227
Western Sahara,ssp245,medium-term,reduced oxygen,0.042708026952577735
Western Sahara,ssp585,current,reduced oxygen,0.03833079950212227
Western Sahara,ssp585,medium-term,reduced oxygen,0.044558684566687774
Western Sahara,ssp245,current,sea level rise,0.017882378480862826
Western Sahara,ssp245,medium-term,sea level rise,0.07371850029672854
Western Sahara,ssp585,current,sea level rise,0.025784408236261804
Western Sahara,ssp585,medium-term,sea level rise,0.11423616939901113
Libya,ssp245,current,acidification,0.013383490261777596
Libya,ssp245,medium-term,acidification,0.042364117236361756
Libya,ssp585,current,acidification,0.012018601167339318
Libya,ssp585,medium-term,acidification,0.05785660012821643
Libya,ssp245,current,air heat index,7.44665362460656e-5
Libya,ssp245,medium-term,air heat index,0.0014987628837453719
Libya,ssp585,current,air heat index,9.285983624564773e-5
Libya,ssp585,medium-term,air heat index,0.003386078112947836
Libya,ssp245,current,coastal disturbance,0.09957618067552253
Libya,ssp245,medium-term,coastal disturbance,0.11158749575780888
Libya,ssp585,current,coastal disturbance,0.09906334767077604
Libya,ssp585,medium-term,coastal disturbance,0.10734001364238759
Libya,ssp245,current,fisheries biomass loss,0.24202973452092436
Libya,ssp245,medium-term,fisheries biomass loss,0.34301329354027565
Libya,ssp585,current,fisheries biomass loss,0.24202973452092436
Libya,ssp585,medium-term,fisheries biomass loss,0.34301329354027565
Libya,ssp245,current,light pollution,0.005772257146084623
Libya,ssp245,medium-term,light pollution,0.006339287647590932
Libya,ssp585,current,light pollution,0.006249102452555956
Libya,ssp585,medium-term,light pollution,0.005962077346602978
Libya,ssp245,current,nutrient pollution,0.008525625394837496
Libya,ssp245,medium-term,nutrient pollution,0.009912538433367573
Libya,ssp585,current,nutrient pollution,0.00863971150701926
Libya,ssp585,medium-term,nutrient pollution,0.0077307540028552415
Libya,ssp245,current,ocean warming,0.06506037551586016
Libya,ssp245,medium-term,ocean warming,0.273614669195118
Libya,ssp585,current,ocean warming,0.0706430218942243
Libya,ssp585,medium-term,ocean warming,0.3034268036151114
Libya,ssp245,current,primary productivity,9.724992819375637e-4
Libya,ssp245,medium-term,primary productivity,0.0050451755076950525
Libya,ssp585,current,primary productivity,0.0011772220545378917
Libya,ssp585,medium-term,primary productivity,0.004340755947556914
Libya,ssp245,current,reduced oxygen,0.0025800845221064564
Libya,ssp245,medium-term,reduced oxygen,0.008269918982724021
Libya,ssp585,current,reduced oxygen,0.0025800845221064564
Libya,ssp585,medium-term,reduced oxygen,0.010839934915407945
Libya,ssp245,current,sea level rise,0.017062194084189467
Libya,ssp245,medium-term,sea level rise,0.04791249474840956
Libya,ssp585,current,sea level rise,0.024449092169460427
Libya,ssp585,medium-term,sea level rise,0.07855446292225222
Algeria,ssp245,current,acidification,0.0011782757733583861
Algeria,ssp245,medium-term,acidification,0.045592721689749476
Algeria,ssp585,current,acidification,3.2528732726901606e-15
Algeria,ssp585,medium-term,acidification,0.0724930307233012
Algeria,ssp245,current,air heat index,2.0274022642495807e-7
Algeria,ssp245,medium-term,air heat index,4.125767819165277e-4
Algeria,ssp585,current,air heat index,4.013869261079446e-6
Algeria,ssp585,medium-term,air heat index,0.001311689061603282
Algeria,ssp245,current,coastal disturbance,0.16721882564987273
Algeria,ssp245,medium-term,coastal disturbance,0.16954212384309617
Algeria,ssp585,current,coastal disturbance,0.16664627963709414
Algeria,ssp585,medium-term,coastal disturbance,0.16529696803023522
Algeria,ssp245,current,fisheries biomass loss,0.21527424953135887
Algeria,ssp245,medium-term,fisheries biomass loss,0.3305475216503216
Algeria,ssp585,current,fisheries biomass loss,0.21527424953135887
Algeria,ssp585,medium-term,fisheries biomass loss,0.3305475216503216
Algeria,ssp245,current,light pollution,0.01936028803338627
Algeria,ssp245,medium-term,light pollution,0.023103357442590306
Algeria,ssp585,current,light pollution,0.019330497361027352
Algeria,ssp585,medium-term,light pollution,0.023730205755456132
Algeria,ssp245,current,nutrient pollution,0.051612203911326704
Algeria,ssp245,medium-term,nutrient pollution,0.0631626185376036
Algeria,ssp585,current,nutrient pollution,0.05161499303995339
Algeria,ssp585,medium-term,nutrient pollution,0.05769984399438707
Algeria,ssp245,current,ocean warming,0.05976283044858254
Algeria,ssp245,medium-term,ocean warming,0.27778771900278326
Algeria,ssp585,current,ocean warming,0.09118893482811662
Algeria,ssp585,medium-term,ocean warming,0.33164067953256926
Algeria,ssp245,current,primary productivity,0
Algeria,ssp245,medium-term,primary productivity,0
Algeria,ssp585,current,primary productivity,2.7051851410441216e-5
Algeria,ssp585,medium-term,primary productivity,0
Algeria,ssp245,current,reduced oxygen,0.00651184560614527
Algeria,ssp245,medium-term,reduced oxygen,0.020463438517614684
Algeria,ssp585,current,reduced oxygen,0.00651184560614527
Algeria,ssp585,medium-term,reduced oxygen,0.02272766254927227
Algeria,ssp245,current,sea level rise,0.01739431515739114
Algeria,ssp245,medium-term,sea level rise,0.04192945463164916
Algeria,ssp585,current,sea level rise,0.0213203375248319
Algeria,ssp585,medium-term,sea level rise,0.0708430483593707
Egypt,ssp245,current,acidification,0
Egypt,ssp245,medium-term,acidification,0
Egypt,ssp585,current,acidification,0
Egypt,ssp585,medium-term,acidification,0
Egypt,ssp245,current,air heat index,6.73235363638289e-4
Egypt,ssp245,medium-term,air heat index,0.013804290569616877
Egypt,ssp585,current,air heat index,7.102435265525593e-4
Egypt,ssp585,medium-term,air heat index,0.023994416280036956
Egypt,ssp245,current,coastal disturbance,0.10126581293861169
Egypt,ssp245,medium-term,coastal disturbance,0.11604687751724366
Egypt,ssp585,current,coastal disturbance,0.10076469732565407
Egypt,ssp585,medium-term,coastal disturbance,0.11231186382821515
Egypt,ssp245,current,fisheries biomass loss,0.23487357926341862
Egypt,ssp245,medium-term,fisheries biomass loss,0.33312494529243614
Egypt,ssp585,current,fisheries biomass loss,0.23487357926341862
Egypt,ssp585,medium-term,fisheries biomass loss,0.33312494529243614
Egypt,ssp245,current,light pollution,0.009874468658261087
Egypt,ssp245,medium-term,light pollution,0.011849609998109608
Egypt,ssp585,current,light pollution,0.010440356035678633
Egypt,ssp585,medium-term,light pollution,0.012329896929116646
Egypt,ssp245,current,nutrient pollution,0.018494008872669332
Egypt,ssp245,medium-term,nutrient pollution,0.021816586641039706
Egypt,ssp585,current,nutrient pollution,0.018727555220591666
Egypt,ssp585,medium-term,nutrient pollution,0.02205337234654071
Egypt,ssp245,current,ocean warming,0.052098032491331624
Egypt,ssp245,medium-term,ocean warming,0.21871986151360737
Egypt,ssp585,current,ocean warming,0.06978580261549078
Egypt,ssp585,medium-term,ocean warming,0.2548205226880166
Egypt,ssp245,current,primary productivity,5.388220829218888e-4
Egypt,ssp245,medium-term,primary productivity,0
Egypt,ssp585,current,primary productivity,4.4897515750927787e-4
Egypt,ssp585,medium-term,primary productivity,0
Egypt,ssp245,current,reduced oxygen,0.05456171286447793
Egypt,ssp245,medium-term,reduced oxygen,0.05917841803150242
Egypt,ssp585,current,reduced oxygen,0.05456171286447793
Egypt,ssp585,medium-term,reduced oxygen,0.061790415673076936
Egypt,ssp245,current,sea level rise,0.01108791583322496
Egypt,ssp245,medium-term,sea level rise,0.04497259690028694
Egypt,ssp585,current,sea level rise,0.020587005144854276
Egypt,ssp585,medium-term,sea level rise,0.0922272503384926
Bermuda,ssp245,current,acidification,0
Bermuda,ssp245,medium-term,acidification,0
Bermuda,ssp585,current,acidification,0
Bermuda,ssp585,medium-term,acidification,6.702931992549565e-5
Bermuda,ssp245,current,air heat index,0
Bermuda,ssp245,medium-term,air heat index,1.2938351082993905e-5
Bermuda,ssp585,current,air heat index,0
Bermuda,ssp585,medium-term,air heat index,1.7512432110379403e-4
Bermuda,ssp245,current,coastal disturbance,0.11151201208529528
Bermuda,ssp245,medium-term,coastal disturbance,0.12304382385103964
Bermuda,ssp585,current,coastal disturbance,0.11151201208529528
Bermuda,ssp585,medium-term,coastal disturbance,0.12304382385103964
Bermuda,ssp245,current,fisheries biomass loss,0.0486321708374453
Bermuda,ssp245,medium-term,fisheries biomass loss,0.08169829647886218
Bermuda,ssp585,current,fisheries biomass loss,0.05498026855377248
Bermuda,ssp585,medium-term,fisheries biomass loss,0.1317386417693342
Bermuda,ssp245,current,light pollution,0.001068384312093257
Bermuda,ssp245,medium-term,light pollution,0.001185776833444833
Bermuda,ssp585,current,light pollution,0.001068384312093257
Bermuda,ssp585,medium-term,light pollution,0.0011638888489687808
Bermuda,ssp245,current,nutrient pollution,0
Bermuda,ssp245,medium-term,nutrient pollution,0
Bermuda,ssp585,current,nutrient pollution,0
Bermuda,ssp585,medium-term,nutrient pollution,0
Bermuda,ssp245,current,ocean warming,0.05082121135740635
Bermuda,ssp245,medium-term,ocean warming,0.2115448186636786
Bermuda,ssp585,current,ocean warming,0.04844821842431884
Bermuda,ssp585,medium-term,ocean warming,0.2806013485637959
Bermuda,ssp245,current,primary productivity,0
Bermuda,ssp245,medium-term,primary productivity,0
Bermuda,ssp585,current,primary productivity,0
Bermuda,ssp585,medium-term,primary productivity,2.2729492002340916e-4
Bermuda,ssp245,current,reduced oxygen,0.00248549593102325
Bermuda,ssp245,medium-term,reduced oxygen,0.007151946962185319
Bermuda,ssp585,current,reduced oxygen,0.00248549593102325
Bermuda,ssp585,medium-term,reduced oxygen,0.009297837530684772
Bermuda,ssp245,current,sea level rise,0.0056470088724745425
Bermuda,ssp245,medium-term,sea level rise,0.015148479854688049
Bermuda,ssp585,current,sea level rise,0.005135052978876047
Bermuda,ssp585,medium-term,sea level rise,0.030190420844592156
Greenland,ssp245,current,acidification,0.0961608293324201
Greenland,ssp245,medium-term,acidification,0.1507934450619254
Greenland,ssp585,current,acidification,0.09629484206490199
Greenland,ssp585,medium-term,acidification,0.16352951195140722
Greenland,ssp245,current,air heat index,0
Greenland,ssp245,medium-term,air heat index,0
Greenland,ssp585,current,air heat index,0
Greenland,ssp585,medium-term,air heat index,0
Greenland,ssp245,current,coastal disturbance,9.555835597546506e-4
Greenland,ssp245,medium-term,coastal disturbance,0.0012348611804241874
Greenland,ssp585,current,coastal disturbance,9.555835597546506e-4
Greenland,ssp585,medium-term,coastal disturbance,0.0012348611804241874
Greenland,ssp245,current,fisheries biomass loss,0.12993154023617745
Greenland,ssp245,medium-term,fisheries biomass loss,0.15619607364635818
Greenland,ssp585,current,fisheries biomass loss,0.12993154023617745
Greenland,ssp585,medium-term,fisheries biomass loss,0.18246642168482785
Greenland,ssp245,current,light pollution,2.541052286266845e-6
Greenland,ssp245,medium-term,light pollution,2.3101138658828746e-6
Greenland,ssp585,current,light pollution,2.541052286266845e-6
Greenland,ssp585,medium-term,light pollution,2.2494698276370168e-6
Greenland,ssp245,current,nutrient pollution,4.828032451114932e-7
Greenland,ssp245,medium-term,nutrient pollution,2.9774871744182867e-7
Greenland,ssp585,current,nutrient pollution,4.839990155095268e-7
Greenland,ssp585,medium-term,nutrient pollution,1.646790950411327e-7
Greenland,ssp245,current,ocean warming,0.15340843270893417
Greenland,ssp245,medium-term,ocean warming,0.24425754249858778
Greenland,ssp585,current,ocean warming,0.1465643965492084
Greenland,ssp585,medium-term,ocean warming,0.23877599951645265
Greenland,ssp245,current,primary productivity,4.7358544813976576e-5
Greenland,ssp245,medium-term,primary productivity,0.01388353251733142
Greenland,ssp585,current,primary productivity,7.133965643466596e-5
Greenland,ssp585,medium-term,primary productivity,0.014740815572847446
Greenland,ssp245,current,reduced oxygen,0.004590561633358533
Greenland,ssp245,medium-term,reduced oxygen,0.00852653878184156
Greenland,ssp585,current,reduced oxygen,0.004590561633358533
Greenland,ssp585,medium-term,reduced oxygen,0.012254753319535723
Greenland,ssp245,current,sea level rise,0.006831625420098375
Greenland,ssp245,medium-term,sea level rise,0.0038380383441559266
Greenland,ssp585,current,sea level rise,0.004815712882547761
Greenland,ssp585,medium-term,sea level rise,0.004696294199420512
United States of America,ssp245,current,acidification,0.04738410615430171
United States of America,ssp245,medium-term,acidification,0.07231157358064565
United States of America,ssp585,current,acidification,0.04703643899351115
United States of America,ssp585,medium-term,acidification,0.08620421500713298
United States of America,ssp245,current,air heat index,2.2295233551125358e-4
United States of America,ssp245,medium-term,air heat index,0.011333495129580526
United States of America,ssp585,current,air heat index,2.2752998552670142e-4
United States of America,ssp585,medium-term,air heat index,0.015897083389525384
United States of America,ssp245,current,coastal disturbance,0.06267835905679027
United States of America,ssp245,medium-term,coastal disturbance,0.06634080340830696
United States of America,ssp585,current,coastal disturbance,0.063046581324399
United States of America,ssp585,medium-term,coastal disturbance,0.06954061109156273
United States of America,ssp245,current,fisheries biomass loss,0.23951327977241696
United States of America,ssp245,medium-term,fisheries biomass loss,0.25130077849392796
United States of America,ssp585,current,fisheries biomass loss,0.23951327977241696
United States of America,ssp585,medium-term,fisheries biomass loss,0.2531092396584224
United States of America,ssp245,current,light pollution,0.006013303941802444
United States of America,ssp245,medium-term,light pollution,0.0065150736595241026
United States of America,ssp585,current,light pollution,0.005916609909661667
United States of America,ssp585,medium-term,light pollution,0.00728091686281407
United States of America,ssp245,current,nutrient pollution,0.012795471008264529
United States of America,ssp245,medium-term,nutrient pollution,0.012360427144812926
United States of America,ssp585,current,nutrient pollution,0.012969962637810944
United States of America,ssp585,medium-term,nutrient pollution,0.010766650441340337
United States of America,ssp245,current,ocean warming,0.054868200345166374
United States of America,ssp245,medium-term,ocean warming,0.20273311167436037
United States of America,ssp585,current,ocean warming,0.06829819590573032
United States of America,ssp585,medium-term,ocean warming,0.2498986205820705
United States of America,ssp245,current,primary productivity,0.0011568962739178204
United States of America,ssp245,medium-term,primary productivity,0.0027092863725601104
United States of America,ssp585,current,primary productivity,0.0011044582386096704
United States of America,ssp585,medium-term,primary productivity,0.00336530169263832
United States of America,ssp245,current,reduced oxygen,0.030257038503677048
United States of America,ssp245,medium-term,reduced oxygen,0.04016840648066457
United States of America,ssp585,current,reduced oxygen,0.030257038503677048
United States of America,ssp585,medium-term,reduced oxygen,0.046074133855595736
United States of America,ssp245,current,sea level rise,0.064567847545153
United States of America,ssp245,medium-term,sea level rise,0.09667237981453752
United States of America,ssp585,current,sea level rise,0.070425189986199
United States of America,ssp585,medium-term,sea level rise,0.11506075041209485
Canada,ssp245,current,acidification,0.09631671397703158
Canada,ssp245,medium-term,acidification,0.14528645186835698
Canada,ssp585,current,acidification,0.09822530699160378
Canada,ssp585,medium-term,acidification,0.15785546385094895
Canada,ssp245,current,air heat index,0
Canada,ssp245,medium-term,air heat index,0
Canada,ssp585,current,air heat index,0
Canada,ssp585,medium-term,air heat index,3.794164378361185e-9
Canada,ssp245,current,coastal disturbance,0.01032304170613594
Canada,ssp245,medium-term,coastal disturbance,0.01096858087264351
Canada,ssp585,current,coastal disturbance,0.01044774426294886
Canada,ssp585,medium-term,coastal disturbance,0.011908073714391232
Canada,ssp245,current,fisheries biomass loss,0.1512575722939823
Canada,ssp245,medium-term,fisheries biomass loss,0.17489459005246275
Canada,ssp585,current,fisheries biomass loss,0.15390394116558956
Canada,ssp585,medium-term,fisheries biomass loss,0.20912013902015336
Canada,ssp245,current,light pollution,2.8192190187297986e-4
Canada,ssp245,medium-term,light pollution,3.106023410773396e-4
Canada,ssp585,current,light pollution,2.70260987293446e-4
Canada,ssp585,medium-term,light pollution,3.854902909011587e-4
Canada,ssp245,current,nutrient pollution,0.0010605089647128794
Canada,ssp245,medium-term,nutrient pollution,0.0013507366381928707
Canada,ssp585,current,nutrient pollution,0.0010589366989473834
Canada,ssp585,medium-term,nutrient pollution,0.0013914498776994555
Canada,ssp245,current,ocean warming,0.17490421105954485
Canada,ssp245,medium-term,ocean warming,0.31736020896763195
Canada,ssp585,current,ocean warming,0.13649006593844207
Canada,ssp585,medium-term,ocean warming,0.2974817426341952
Canada,ssp245,current,primary productivity,4.335581746657096e-5
Canada,ssp245,medium-term,primary productivity,0.002933801369982604
Canada,ssp585,current,primary productivity,7.906873840217623e-5
Canada,ssp585,medium-term,primary productivity,0.0028298982852772467
Canada,ssp245,current,reduced oxygen,0.008915732498023904
