pressure,scenario,current,long-term,medium-term,near-term,near_term_change,medium_term_change,long_term_change,region,short_scenario
oxygen-deep,ssp126,0.030931410094180125,0.05377260776680984,0.03894562622980845,0.03355667100908975,0.002625260914909628,0.008014216135628322,0.022841197672629713,global,ssp1
oxygen-deep,ssp245,0.030931410094180125,0.05671244886004832,0.03943955072635717,0.03379837117077553,0.0028669610765954083,0.008508140632177048,0.025781038765868198,global,ssp2
oxygen-deep,ssp370,0.030931410094180125,0.05924997487374395,0.039578573670508196,0.033614346633764246,0.002682936539584121,0.008647163576328071,0.028318564779563824,global,ssp3
oxygen-deep,ssp460,0.030931410094180125,0.05869560340279934,0.041384796147657534,0.03440220114536192,0.0034707910511817923,0.010453386053477409,0.027764193308619216,global,ssp4
oxygen-deep,ssp585,0.030931410094180125,0.05733285926851632,0.038791472015316845,0.033489693971699784,0.002558283877519659,0.00786006192113672,0.026401449174336195,global,ssp5
oxygen-surface,ssp119,0.003162386799521827,0.007563241955488692,0.009162954826511114,0.0066231850898507034,0.0034607982903288766,0.006000568026989287,0.004400855155966865,global,ssp1
oxygen-surface,ssp126,0.003162386799521827,0.01263122011692405,0.010704837167266395,0.0068821962748462405,0.0037198094753244136,0.007542450367744568,0.009468833317402224,global,ssp1
oxygen-surface,ssp245,0.003162386799521827,0.025223661227658116,0.013867911750803203,0.006983812164569923,0.0038214253650480957,0.010705524951281376,0.02206127442813629,global,ssp2
oxygen-surface,ssp370,0.003162386799521827,0.03937825851599689,0.015683400461458993,0.0067648368030845145,0.0036024500035626876,0.012521013661937166,0.036215871716475063,global,ssp3
oxygen-surface,ssp460,0.003162386799521827,0.040657585901773236,0.019957624981711074,0.00833797305214013,0.005175586252618302,0.016795238182189247,0.03749519910225141,global,ssp4
oxygen-surface,ssp585,0.003162386799521827,0.0522656066912185,0.019234402355076015,0.00712526310585979,0.003962876306337963,0.016072015555554188,0.04910321989169667,global,ssp5
slr,ssp126,0,0.007589472982573007,0.003948974261254795,0.0020464392247543416,0.0020464392247543416,0.003948974261254795,0.007589472982573007,global,ssp1
slr,ssp245,0,0.009324423215062097,0.004244514111587634,0.0020657714428033097,0.0020657714428033097,0.004244514111587634,0.009324423215062097,global,ssp2
slr,ssp370,0,0.01092480217343085,0.004370341085427117,0.0020657540515456375,0.0020657540515456375,0.004370341085427117,0.01092480217343085,global,ssp3
slr,ssp585,0,0.012476769639417415,0.004795302866039515,0.0021949450490167826,0.0021949450490167826,0.004795302866039515,0.012476769639417415,global,ssp5
sst-extremes,ssp245,0.12659810507716177,0.7252304883400269,0.43902369641905686,0.2326562087279874,0.10605810365082563,0.31242559134189507,0.5986323832628652,global,ssp2
sst-extremes,ssp585,0.12337247581930809,0.9439275965984028,0.5780482564632164,0.26478316392734985,0.14141068810804175,0.45467578064390834,0.8205551207790946,global,ssp5
