rgn_id,year,biomass,ant_typ,rgn_nam,iso3c,iso3c_made_up,uninhabited,yearly_percent_change
212,2002,2492189.646679831,eez,Kiribati,KIR,NA,NA,-0.12854454519610403
213,2002,100132735.76986778,eez-ccamlr,Antarctica,ATA,NA,NA,-0.0027096807246614813
214,2002,761114.2903194529,eez,Egypt,EGY,NA,NA,0.008550323446987076
215,2002,NA,eez,Jordan,JOR,NA,NA,NA
216,2002,16379466.205421988,eez,Indonesia,IDN,NA,NA,0.05812346463405794
218,2002,94512574.53183706,eez,Canada,CAN,NA,NA,-0.00881391154102683
219,2002,391249.3743673067,eez,Saint Pierre and Miquelon,SPM,NA,NA,0.0017298641710354389
222,2002,2261724.1762038823,eez,Sweden,SWE,NA,NA,-0.019995033726326588
223,2002,11424695.019945987,eez,Norway,NOR,NA,NA,-0.02698560601261915
224,2002,17550730.08431133,eez,Chile,CHL,NA,NA,-0.0024755576253559786
228,2002,155293.09155911248,eez,Guernsey,GGY,NA,NA,-0.05600603660116783
231,2002,280481.1602263311,eez,East Timor,TLS,NA,NA,0.015316178599265281
232,2002,NA,eez,Bosnia and Herzegovina,BIH,NA,NA,NA
244,2002,42025.03312323911,eez,Curacao,CUW,NA,NA,-0.0361104511654492
245,2002,46795.41515411384,eez,Bonaire,BON,yes,NA,-0.055047314546387505
247,2002,124371.90519125448,eez,Brunei,BRN,NA,NA,0.059050504131779966
248,2002,6487.5449614772315,eez,Saba,SAB,yes,NA,0.0296540666515447
250,2002,31055.001012910077,eez,Aruba,ABW,NA,NA,-0.05917465578039019
255,2002,9475695.398159795,NA,NA,DIS,yes,NA,-0.004113639225804738
260,2002,1110169.7986907822,fao,Arctic Sea,NA,NA,NA,0.01145091286378322
261,2002,24134185.80789223,fao,"Atlantic, Northwest",NA,NA,NA,0.003130457449084094
262,2002,32629962.75265695,fao,"Atlantic, Northeast",NA,NA,NA,0.0018372998093952855
263,2002,12484438.373060904,fao,"Atlantic, Western-Central",NA,NA,NA,0.009230345552847945
264,2002,26410211.372422703,fao,"Atlantic, Eastern Central",NA,NA,NA,0.00878614868873435
266,2002,54544143.06575293,fao,"Atlantic, Southwest",NA,NA,NA,-0.014010601031329398
267,2002,73150505.56616485,fao,"Atlantic, Southeast",NA,NA,NA,-0.0024683593897099616
269,2002,60765378.85311368,fao,"Indian Ocean, Western",NA,NA,NA,-0.011093780029036002
270,2002,78359337.422844,fao,"Indian Ocean, Eastern",NA,NA,NA,-0.006254841348418853
272,2002,46060894.149652466,fao,"Pacific, Northwest",NA,NA,NA,-0.011186433033435705
273,2002,24813754.856578737,fao,"Pacific, Northeast",NA,NA,NA,-0.0066008924528494555
274,2002,7877889.394482035,fao,"Pacific, Western Central",NA,NA,NA,0.011394293065535502
275,2002,90900734.12188058,fao,"Pacific, Eastern Central",NA,NA,NA,-0.020472808106084928
276,2002,74580278.79706606,fao,"Pacific, Southwest",NA,NA,NA,-0.010945844557788654
277,2002,89175471.79443131,fao,"Pacific, Southeast",NA,NA,NA,-0.01060868022681843
301,2002,NA,NA,NA,NA,NA,NA,NA
302,2002,NA,NA,NA,NA,NA,NA,NA
303,2002,NA,NA,NA,NA,NA,NA,NA
304,2002,NA,NA,NA,NA,NA,NA,NA
305,2002,NA,NA,NA,NA,NA,NA,NA
306,2002,NA,NA,NA,NA,NA,NA,NA
307,2002,NA,NA,NA,NA,NA,NA,NA
308,2002,NA,NA,NA,NA,NA,NA,NA
309,2002,NA,NA,NA,NA,NA,NA,NA
310,2002,NA,NA,NA,NA,NA,NA,NA
311,2002,NA,NA,NA,NA,NA,NA,NA
312,2002,NA,NA,NA,NA,NA,NA,NA
313,2002,NA,NA,NA,NA,NA,NA,NA
314,2002,NA,NA,NA,NA,NA,NA,NA
315,2002,NA,NA,NA,NA,NA,NA,NA
316,2002,NA,NA,NA,NA,NA,NA,NA
317,2002,NA,NA,NA,NA,NA,NA,NA
320,2002,NA,NA,NA,NA,NA,NA,NA
321,2002,NA,NA,NA,NA,NA,NA,NA
322,2002,NA,NA,NA,NA,NA,NA,NA
323,2002,NA,NA,NA,NA,NA,NA,NA
324,2002,NA,NA,NA,NA,NA,NA,NA
325,2002,NA,NA,NA,NA,NA,NA,NA
326,2002,NA,NA,NA,NA,NA,NA,NA
327,2002,NA,NA,NA,NA,NA,NA,NA
328,2002,NA,NA,NA,NA,NA,NA,NA
330,2002,NA,NA,NA,NA,NA,NA,NA
331,2002,NA,NA,NA,NA,NA,NA,NA
332,2002,NA,NA,NA,NA,NA,NA,NA
333,2002,NA,NA,NA,NA,NA,NA,NA
334,2002,NA,NA,NA,NA,NA,NA,NA
335,2002,NA,NA,NA,NA,NA,NA,NA
336,2002,NA,NA,NA,NA,NA,NA,NA
337,2002,NA,NA,NA,NA,NA,NA,NA
1,2003,1067938.042029673,eez,Cocos Islands,CCK,NA,NA,0.02608962248612154
2,2003,857651.5714263635,eez,Christmas Island,CXR,NA,NA,0.05671580893835166
3,2003,1777067.0120680477,eez,Norfolk Island,NFK,NA,NA,0.032155107596801846
4,2003,1940303.5148163904,eez,Macquarie Island,MCQ,yes,x,-0.006554660544447513
5,2003,2532901.9413610357,eez,New Caledonia,NCL,NA,NA,0.009967338132270588
6,2003,836753.1177725983,eez,Vanuatu,VUT,NA,NA,0.08714051575044812
7,2003,2652861.9588280227,eez,Solomon Islands,SLB,NA,NA,0.17896816658510897
8,2003,661239.1728306664,eez,Palau,PLW,NA,NA,0.1066300276388876
9,2003,3612450.2328874487,eez,Micronesia,FSM,yes,NA,0.016982144819763574
10,2003,570829.9142016991,eez,Nauru,NRU,NA,NA,-0.043402473606708215
11,2003,3154770.433691543,eez,Marshall Islands,MHL,NA,NA,-0.05493538031028205
12,2003,351793.44700537936,eez,Wake Island,WIS,yes,x,0.056341786355215466
13,2003,847068.9750127182,eez,Northern Mariana Islands and Guam,NGM,yes,NA,0.049937181282169715
14,2003,766520.9810433276,eez,Taiwan,TWN,NA,NA,-0.04915671257267837
15,2003,3215245.6663844637,eez,Philippines,PHL,NA,NA,0.06114643332119856
16,2003,36974265.379548185,eez,Australia,AUS,NA,NA,0.024086060473127002
17,2003,4329779.452856188,eez,Papua New Guinea,PNG,NA,NA,0.044880952464200145
18,2003,1713164.5902801168,eez,Fiji,FJI,NA,NA,0.055657254729753865
19,2003,1054275.8538806466,eez,Tuvalu,TUV,NA,NA,0.015207757204073157
20,2003,1297813.253964638,eez,South Korea,KOR,NA,NA,-0.06583329090925848
21,2003,1186478.66839802,eez,North Korea,PRK,NA,NA,-0.04070250975051471
24,2003,94715.91469307101,eez,Cambodia,KHM,NA,NA,-0.043090607820031476
25,2003,746110.9594325087,eez,Thailand,THA,NA,NA,0.02149167142062999
26,2003,1515057.673527115,eez,Andaman and Nicobar,ANI,yes,NA,0.01150831202493173
28,2003,364115.8437378532,eez,Comoro Islands,COM,NA,NA,0.0319395938555608
29,2003,100464.43650101066,eez,Mayotte,MYT,NA,NA,0.02033117947347031
30,2003,98968.05623030063,eez,Glorioso Islands,GIS,yes,x,0.009750056710087001
31,2003,4786971.562951285,eez,Seychelles,SYC,NA,NA,0.004936518188085979
32,2003,495263.3010718511,eez,Reunion,REU,NA,NA,0.05906740782088621
33,2003,150055.65589745523,eez,Juan de Nova Island,JDN,yes,x,0.008463025990113471
34,2003,263069.30304356816,eez,Bassas da India,BDA,yes,x,0.04017536109257193
35,2003,308515.0817056002,eez,Ile Europa,ILE,yes,x,0.05948819906829482
36,2003,548225.9932815644,eez,Ile Tromelin,ILT,yes,x,0.02307316424442445
37,2003,3193386.875520129,eez,Mauritius,MUS,NA,NA,-0.012910299355460026
38,2003,1772405.049285849,eez,British Indian Ocean Territory,IOT,NA,x,-0.09375902970855034
39,2003,2201074.5390249747,eez,Maldives,MDV,NA,NA,-0.04702605647035066
40,2003,1760088.8805074028,eez,Sri Lanka,LKA,NA,NA,-0.026287416205031097
41,2003,1599962.9579202966,eez,Mozambique,MOZ,NA,NA,0.04375344573538908
42,2003,3674587.045203289,eez,Madagascar,MDG,NA,NA,0.04129349408677812
43,2003,464591.331821618,eez,Kenya,KEN,NA,NA,0.03008447578543906
44,2003,3286995.6728554126,eez,Somalia,SOM,NA,NA,0.002868950056296524
45,2003,118365.34383216168,eez,Eritrea,ERI,NA,NA,-0.11858091275707168
46,2003,35547.60212793476,eez,Djibouti,DJI,NA,NA,-0.031299281236642607
47,2003,2368899.128296613,eez,Yemen,YEM,NA,NA,-0.05163412131101711
48,2003,2917339.4192843265,eez,Oman,OMN,NA,NA,-0.03856752624815826
49,2003,41559.01545468424,eez,Sudan,SDN,NA,NA,-0.029402594331797746
50,2003,326411.1356752095,eez,Saudi Arabia,SAU,NA,NA,-0.04200824022894536
51,2003,70349.39113165207,eez,Kuwait,KWT,NA,NA,0.011872452901624475
52,2003,58289.59039362966,eez,Bahrain,BHR,NA,NA,-0.036527131529204705
53,2003,1352579.689239944,eez,Pakistan,PAK,NA,NA,0.024633021990269965
54,2003,144317.92667665178,eez,United Arab Emirates,ARE,NA,NA,-0.03516631008824377
55,2003,4888649.977515957,eez,Azores,AZO,yes,NA,0.019787745635057453
56,2003,4928866.244021773,eez,Cape Verde,CPV,NA,NA,0.04245886507259759
57,2003,2004019.9622439155,eez,Madeira,MDR,yes,NA,-0.026708839107942552
58,2003,2243381.025994281,eez,Canary Islands,CNY,yes,NA,-0.028604643793543633
59,2003,79878.6793866958,eez,Belgium,BEL,NA,NA,-0.015075983125742043
61,2003,587464.5011643247,eez,Tunisia,TUN,NA,NA,-0.011112035714144805
62,2003,2108015.44011194,eez,Morocco,MAR,NA,NA,8.713411353413877e-5
63,2003,3048320.7339887186,eez,Western Sahara,ESH,NA,NA,-0.007729997594810886
64,2003,1714528.0625109554,eez,Mauritania,MRT,NA,NA,0.034160200061982074
65,2003,346774.00973729044,eez,Gambia,GMB,NA,NA,0.02129281332394462
66,2003,1072486.0373644521,eez,Senegal,SEN,NA,NA,0.02580934240182336
67,2003,1344494.005149453,eez,Libya,LBY,NA,NA,0.003150788531753108
68,2003,318129.26098504436,eez,Malta,MLT,NA,NA,0.003352701183297439
69,2003,570879.4657705604,eez,Latvia,LVA,NA,NA,-0.005842646250307352
70,2003,497815.6952848662,eez,Estonia,EST,NA,NA,0.01792295322660944
71,2003,327641.7487156667,eez,Bulgaria,BGR,NA,NA,-0.043838652963980436
72,2003,332147.29823652725,eez,Romania,ROU,NA,NA,-0.08057926433239425
73,2003,117789164.8296977,eez,Russia,RUS,NA,NA,-0.002599228136682791
74,2003,122037.10171226619,eez,Georgia,GEO,NA,NA,-0.019266682250843596
75,2003,863785.7065179328,eez,Ukraine,UKR,NA,NA,-0.04603664575903516
76,2003,903284.1938657104,eez,Turkey,TUR,NA,NA,-0.019152865710144587
77,2003,38991.0759077755,eez,Syria,SYR,NA,NA,-0.022044604601413345
78,2003,63298.336278385206,eez,Lebanon,LBN,NA,NA,-0.026047329835847156
79,2003,90807.5607055258,eez,Israel,ISR,NA,NA,-0.005561294273457329
80,2003,2267267.5280525587,eez,Greece,GRC,NA,NA,-0.031946693457563645
81,2003,460971.65115313214,eez,Cyprus,CYP,NA,NA,-0.007681123733458204
82,2003,NA,eez,Albania,ALB,NA,NA,NA
84,2003,470535.8579139541,eez,Algeria,DZA,NA,NA,-0.012846943199037106
85,2003,779838.1078610949,eez,Ascension,ASC,NA,x,-0.004182789806137737
86,2003,1819455.4510778594,eez,Saint Helena,SHN,NA,NA,0.01701428682789241
88,2003,6415818.767624882,eez,Tristan da Cunha,TAA,yes,x,0.003120806669412557
89,2003,7791416.914844333,eez,South Georgia and the South Sandwich Islands,SGS,NA,x,8.836497305484579e-4
90,2003,2761771.798977703,eez,Prince Edward Islands,PEI,yes,x,-0.004862152373355493
91,2003,3554634.8356470126,eez,Crozet Islands,CIS,yes,x,-0.00252486118396431
92,2003,3445047.6062136134,eez,Amsterdam Island and Saint Paul Island,ASP,yes,x,0.012202864668209877
93,2003,7436533.060997894,eez,Kerguelen Islands,KIS,yes,x,-0.006268334635263213
94,2003,3122791.903045736,eez,Heard and McDonald Islands,HMD,NA,x,-0.006067404289776892
95,2003,8505070.712286636,eez,Falkland Islands,FLK,NA,NA,-0.006422152489585157
96,2003,484041.9410369305,eez,Sierra Leone,SLE,NA,NA,0.005917106734356717
97,2003,765890.7751863602,eez,Liberia,LBR,NA,NA,-0.006169581022765376
98,2003,106615.87938164402,eez,Togo,TGO,NA,NA,0.021249358296827385
99,2003,144952.1721731405,eez,Benin,BEN,NA,NA,-0.0031731039018487047
100,2003,153261.77812758993,eez,Republique du Congo,COG,NA,NA,-0.03095039640204561
101,2003,8624859.252178708,eez,Namibia,NAM,NA,NA,0.002465314004808493
102,2003,11215242.522310972,eez,South Africa,ZAF,NA,NA,-0.003500939325009482
103,2003,467419.5082258524,eez,Sao Tome and Principe,STP,NA,NA,-0.027151833821912563
104,2003,1501460.9149707775,eez,Equatorial Guinea,GNQ,NA,NA,-0.017817167010877936
105,2003,1798289.3581875956,eez,Bouvet Island,BVT,NA,x,-5.946521480075863e-4
106,2003,902169.5519009981,eez,Ghana,GHA,NA,NA,-0.018157539003807923
107,2003,1828572.2787112,eez,Clipperton Island,CLP,yes,x,-0.04216667683381661
108,2003,2079813.2277536297,eez,Bermuda,BMU,NA,NA,-0.0417072981476689
110,2003,1328188.139989435,eez,Bahamas,BHS,NA,NA,-0.04413961748938921
111,2003,135225.3867997679,eez,Turks and Caicos Islands,TCA,NA,NA,-0.05574710435287117
112,2003,495139.7404228395,eez,Cuba,CUB,NA,NA,-0.033350223483213946
113,2003,93645.58137286353,eez,Cayman Islands,CYM,NA,NA,-0.014395246844803965
114,2003,122082.05889127222,eez,Haiti,HTI,NA,NA,-0.010150832255320652
115,2003,274524.37810546573,eez,Dominican Republic,DOM,NA,NA,-0.012518492859383213
116,2003,178824.1029543445,eez,Puerto Rico and Virgin Islands of the United States,PRV,yes,NA,-0.024629493518002827
117,2003,40731.47184203384,eez,British Virgin Islands,VGB,NA,NA,-3.846961705892243e-4
118,2003,74272.56985681673,eez,Anguilla,AIA,NA,NA,-0.004764736776234129
119,2003,12971.449744418882,eez,Saint Kitts and Nevis,KNA,NA,NA,-0.003715991894337931
120,2003,88520.93268952607,eez,Antigua and Barbuda,ATG,NA,NA,-0.004609742460837521
121,2003,14459.375413976255,eez,Montserrat,MSR,NA,NA,-0.004281958240335108
122,2003,16182.26385540963,eez,Saint Lucia,LCA,NA,NA,-0.02708847213157089
123,2003,13311.53732592075,eez,Dominica,DMA,NA,NA,-0.015014139443969312
124,2003,222632.63504692895,eez,Barbados,BRB,NA,NA,-0.03188889489256238
125,2003,81661.84644312762,eez,Grenada,GRD,NA,NA,0.01041389761491753
126,2003,170247.59209516709,eez,Trinidad and Tobago,TTO,NA,NA,-0.002633916612419005
127,2003,53899.905652954374,eez,Saint Vincent and the Grenadines,VCT,NA,NA,-0.013849518483976008
129,2003,1264518.7272155131,eez,Panama,PAN,NA,NA,-0.06537470247952107
130,2003,4227622.048640115,eez,Costa Rica,CRI,NA,NA,-0.06033646001739668
131,2003,410532.19918466295,eez,Nicaragua,NIC,NA,NA,-0.05696567023977441
132,2003,3310707.3977151257,eez,Colombia,COL,NA,NA,-0.07270779419226275
133,2003,330248.77962364414,eez,Honduras,HND,NA,NA,-0.023110731224821695
134,2003,648825.553385617,eez,El Salvador,SLV,NA,NA,-0.06509804260888374
135,2003,14020490.985935817,eez,Mexico,MEX,NA,NA,-0.038364410455093846
136,2003,664729.633846087,eez,Guatemala,GTM,NA,NA,-0.040935573585615614
137,2003,12677258.032974452,eez,Ecuador,ECU,NA,NA,-0.016087437040175418
138,2003,11998392.111719511,eez,Peru,PER,NA,NA,-0.024462653801367827
139,2003,1123439.3031865344,eez,Venezuela,VEN,NA,NA,-0.02496207981748894
140,2003,128666.55730427895,eez,Guadeloupe and Martinique,GMF,yes,NA,-0.014224220658424215
141,2003,2141671.9358410886,eez,Faeroe Islands,FRO,NA,NA,-0.02819552079533056
143,2003,6017596.761567401,eez,Iceland,ISL,NA,NA,-0.010224756632502812
144,2003,1066925.0074248216,eez,Jan Mayen,SJM,yes,x,-0.04369298313671318
145,2003,17049631.65544138,eez,Greenland,GRL,NA,NA,-0.017264729866713714
146,2003,710998.7545202749,eez,Pitcairn,PCN,NA,NA,0.03895442718794406
147,2003,5897548.815298255,eez,French Polynesia,PYF,NA,NA,-0.0016056628405301421
148,2003,4003361.404334328,eez,Line Group,LIG,yes,NA,-0.00138343038642522
149,2003,976642.8021359598,eez,Jarvis Island,JIS,yes,x,0.016992335370853224
150,2003,959950.0828744485,eez,Palmyra Atoll,PAT,yes,x,-0.004623656743422024
151,2003,419603.0194194241,eez,American Samoa,ASM,NA,NA,0.012278338328833337
152,2003,136421.41894487533,eez,Samoa,WSM,NA,NA,0.07619763978797206
153,2003,2044666.7498047194,eez,Cook Islands,COK,NA,NA,0.0010868477431982817
154,2003,278446.907557526,eez,Niue,NIU,NA,NA,0.030427592047653017
155,2003,776685.8808154723,eez,Tonga,TON,NA,NA,0.02804895726436638
156,2003,399437.1756848466,eez,Tokelau,TKL,NA,NA,-0.029378673296781142
157,2003,1302754.98054997,eez,Phoenix Group,PHG,yes,NA,-0.03019309827862786
158,2003,1225858.6490858004,eez,Howland Island and Baker Island,HIS,yes,x,0.0036815505222817526
159,2003,715682.6999754846,eez,Johnston Atoll,JAT,yes,x,-0.007654476134868345
161,2003,324622.46147864964,eez,Wallis and Futuna,WLF,NA,NA,0.06787818184616089
162,2003,36769085.23787011,eez,New Zealand,NZL,NA,NA,0.005127831233451802
163,2003,59697548.895834185,eez,United States,USA,NA,NA,-0.01940514796915524
164,2003,104089.68977868909,eez,Belize,BLZ,NA,NA,0.014206696373093195
166,2003,345237.73303279927,eez,Jamaica,JAM,NA,NA,-0.021538473083732967
167,2003,353404.66249157756,eez,Guyana,GUY,NA,NA,-0.05503626397127308
168,2003,484351.4048574273,eez,Suriname,SUR,NA,NA,-0.060863162914320826
169,2003,358832.60374213214,eez,French Guiana,GUF,NA,NA,-0.06282628792952027
171,2003,10448612.95105076,eez,Brazil,BRA,NA,NA,-0.00580368877152293
172,2003,24798122.56766583,eez,Argentina,ARG,NA,NA,-0.00508127968439683
173,2003,3926213.778065937,eez,Uruguay,URY,NA,NA,0.0012140885029674143
174,2003,1225449.9122937585,eez,Finland,FIN,NA,NA,0.0034123919239140697
175,2003,1020033.8812670675,eez,Denmark,DNK,NA,NA,-0.008596071720780061
176,2003,861143.5775306664,eez,Germany,DEU,NA,NA,-0.016868766371058518
177,2003,894881.8758241093,eez,Netherlands,NLD,NA,NA,-0.018142271981415718
178,2003,571884.1206567987,eez,Poland,POL,NA,NA,-0.012981307515974112
179,2003,2193613.906775402,eez,France,FRA,NA,NA,-0.05417292281091841
180,2003,5822922.220702326,eez,United Kingdom,GBR,NA,NA,-0.03188139488574184
181,2003,2573300.054135705,eez,Ireland,IRL,NA,NA,-0.03577457642853595
182,2003,2316871.3364402717,eez,Spain,ESP,NA,NA,-0.019775396411612727
183,2003,1639400.064021346,eez,Portugal,PRT,NA,NA,-0.006713153209271615
184,2003,2548208.8242687965,eez,Italy,ITA,NA,NA,-0.01934463849084711
186,2003,55510.95826947339,eez,Montenegro,MNE,NA,NA,-0.03718893667097598
187,2003,242548.2164467428,eez,Croatia,HRV,NA,NA,-0.027274682677301786
188,2003,NA,eez,Slovenia,SVN,NA,NA,NA
189,2003,156829.0598759559,eez,Lithuania,LTU,NA,NA,0.01866966692731258
190,2003,185995.13137008724,eez,Qatar,QAT,NA,NA,-0.010840392529816915
191,2003,840414.6559534795,eez,Iran,IRN,NA,NA,-0.005261426542394866
192,2003,NA,eez,Iraq,IRQ,NA,NA,NA
193,2003,766613.7117401034,eez,Guinea Bissau,GNB,NA,NA,-0.008813888652812253
194,2003,805448.5416559216,eez,Guinea,GIN,NA,NA,-0.012100860504286404
195,2003,849818.2682233386,eez,Ivory Coast,CIV,NA,NA,-0.013932606777919394
196,2003,663752.4503524774,eez,Nigeria,NGA,NA,NA,-0.014971859195650599
197,2003,NA,eez,Cameroon,CMR,NA,NA,NA
198,2003,1156629.6299445543,eez,Gabon,GAB,NA,NA,-0.0167782709384628
199,2003,53845.424117824194,eez,Democratic Republic of the Congo,COD,NA,NA,-0.025969351967445313
200,2003,3990778.841473572,eez,Angola,AGO,NA,NA,-0.015120837338986686
202,2003,583152.2560453828,eez,Tanzania,TZA,NA,NA,0.006589468064586685
203,2003,4820581.907080298,eez,India,IND,NA,NA,-0.023624786105276012
204,2003,356088.0996419654,eez,Bangladesh,BGD,NA,NA,-0.02220621847761941
205,2003,1780375.112626822,eez,Myanmar,MMR,NA,NA,9.8803440965941e-4
206,2003,1500838.895981073,eez,Malaysia,MYS,NA,NA,-0.03437823616415668
207,2003,3045211.292226686,eez,Vietnam,VNM,NA,NA,-0.04242372885618169
209,2003,2121737.942637333,eez,China,CHN,NA,NA,-0.09447247984029272
210,2003,14736875.994077243,eez,Japan,JPN,NA,NA,-0.02694272107330484
212,2003,2420211.4473981764,eez,Kiribati,KIR,NA,NA,-0.028881509630515587
213,2003,100005098.13815874,eez-ccamlr,Antarctica,ATA,NA,NA,-0.0012746843549984008
214,2003,748591.3740747698,eez,Egypt,EGY,NA,NA,-0.016453397871989767
215,2003,NA,eez,Jordan,JOR,NA,NA,NA
216,2003,16990751.975921277,eez,Indonesia,IDN,NA,NA,0.03732024980746559
218,2003,94378390.83249132,eez,Canada,CAN,NA,NA,-0.0014197444097826073
219,2003,397734.1075057935,eez,Saint Pierre and Miquelon,SPM,NA,NA,0.016574424301568094
222,2003,2235887.431498339,eez,Sweden,SWE,NA,NA,-0.011423472843142277
223,2003,10983631.321903013,eez,Norway,NOR,NA,NA,-0.038606168241072145
224,2003,17279211.634821925,eez,Chile,CHL,NA,NA,-0.015470493146727554
228,2003,147228.3374837275,eez,Guernsey,GGY,NA,NA,-0.05193247165354508
231,2003,289280.634199299,eez,East Timor,TLS,NA,NA,0.03137278085225848
232,2003,NA,eez,Bosnia and Herzegovina,BIH,NA,NA,NA
244,2003,41504.04403360816,eez,Curacao,CUW,NA,NA,-0.012397113123103138
245,2003,46183.19694005394,eez,Bonaire,BON,yes,NA,-0.013082867457071434
247,2003,122668.70210765037,eez,Brunei,BRN,NA,NA,-0.01369443590162092
248,2003,6045.275179149018,eez,Saba,SAB,yes,NA,-0.06817213367373831
250,2003,30984.15440011729,eez,Aruba,ABW,NA,NA,-0.002281327016004082
255,2003,9386446.622874437,NA,NA,DIS,yes,NA,-0.009418704542010707
260,2003,1203993.6919351495,fao,Arctic Sea,NA,NA,NA,0.08451310182911964
261,2003,24324960.824742123,fao,"Atlantic, Northwest",NA,NA,NA,0.007904762910522877
262,2003,32756377.175279595,fao,"Atlantic, Northeast",NA,NA,NA,0.0038741822533140922
263,2003,11988489.386870515,fao,"Atlantic, Western-Central",NA,NA,NA,-0.03972537421151083
264,2003,26319238.196331155,fao,"Atlantic, Eastern Central",NA,NA,NA,-0.003444621279576028
266,2003,54647824.69523223,fao,"Atlantic, Southwest",NA,NA,NA,0.0019008755780489275
267,2003,72776028.0808333,fao,"Atlantic, Southeast",NA,NA,NA,-0.005119274056046465
269,2003,60201675.49178687,fao,"Indian Ocean, Western",NA,NA,NA,-0.009276719276110117
270,2003,78102925.10584842,fao,"Indian Ocean, Eastern",NA,NA,NA,-0.003272262444128637
272,2003,45843710.68077546,fao,"Pacific, Northwest",NA,NA,NA,-0.004715137925272805
273,2003,24738324.92716418,fao,"Pacific, Northeast",NA,NA,NA,-0.0030398434195282953
274,2003,7918803.048112305,fao,"Pacific, Western Central",NA,NA,NA,0.00519347906292352
275,2003,90210931.95703538,fao,"Pacific, Eastern Central",NA,NA,NA,-0.007588521385540243
276,2003,74826957.54275498,fao,"Pacific, Southwest",NA,NA,NA,0.0033075599832514896
277,2003,88118296.92086834,fao,"Pacific, Southeast",NA,NA,NA,-0.011854996136157179
301,2003,NA,NA,NA,NA,NA,NA,NA
302,2003,NA,NA,NA,NA,NA,NA,NA
303,2003,NA,NA,NA,NA,NA,NA,NA
304,2003,NA,NA,NA,NA,NA,NA,NA
305,2003,NA,NA,NA,NA,NA,NA,NA
306,2003,NA,NA,NA,NA,NA,NA,NA
307,2003,NA,NA,NA,NA,NA,NA,NA
308,2003,NA,NA,NA,NA,NA,NA,NA
309,2003,NA,NA,NA,NA,NA,NA,NA
310,2003,NA,NA,NA,NA,NA,NA,NA
311,2003,NA,NA,NA,NA,NA,NA,NA
312,2003,NA,NA,NA,NA,NA,NA,NA
313,2003,NA,NA,NA,NA,NA,NA,NA
314,2003,NA,NA,NA,NA,NA,NA,NA
315,2003,NA,NA,NA,NA,NA,NA,NA
316,2003,NA,NA,NA,NA,NA,NA,NA
317,2003,NA,NA,NA,NA,NA,NA,NA
320,2003,NA,NA,NA,NA,NA,NA,NA
321,2003,NA,NA,NA,NA,NA,NA,NA
322,2003,NA,NA,NA,NA,NA,NA,NA
323,2003,NA,NA,NA,NA,NA,NA,NA
324,2003,NA,NA,NA,NA,NA,NA,NA
325,2003,NA,NA,NA,NA,NA,NA,NA
326,2003,NA,NA,NA,NA,NA,NA,NA
327,2003,NA,NA,NA,NA,NA,NA,NA
328,2003,NA,NA,NA,NA,NA,NA,NA
330,2003,NA,NA,NA,NA,NA,NA,NA
331,2003,NA,NA,NA,NA,NA,NA,NA
332,2003,NA,NA,NA,NA,NA,NA,NA
333,2003,NA,NA,NA,NA,NA,NA,NA
334,2003,NA,NA,NA,NA,NA,NA,NA
335,2003,NA,NA,NA,NA,NA,NA,NA
336,2003,NA,NA,NA,NA,NA,NA,NA
337,2003,NA,NA,NA,NA,NA,NA,NA
1,2004,1063693.340253473,eez,Cocos Islands,CCK,NA,NA,-0.003974670448233769
2,2004,871918.3592275617,eez,Christmas Island,CXR,NA,NA,0.016634713065902796
3,2004,1856141.0226089181,eez,Norfolk Island,NFK,NA,NA,0.044496921052430506
4,2004,1936560.7067697702,eez,Macquarie Island,MCQ,yes,x,-0.0019289807074200378
5,2004,2602185.8480683533,eez,New Caledonia,NCL,NA,NA,0.027353568480463317
6,2004,907911.4616370653,eez,Vanuatu,VUT,NA,NA,0.08504102626338282
7,2004,2676105.201599521,eez,Solomon Islands,SLB,NA,NA,0.008761572645780166
8,2004,676074.8875730061,eez,Palau,PLW,NA,NA,0.022436230870639735
9,2004,3392096.6678354703,eez,Micronesia,FSM,yes,NA,-0.06099836699365372
10,2004,528804.6331859216,eez,Nauru,NRU,NA,NA,-0.07362137121799145
11,2004,2978276.861511634,eez,Marshall Islands,MHL,NA,NA,-0.05594498106582847
12,2004,349310.63482050446,eez,Wake Island,WIS,yes,x,-0.007057585085821495
13,2004,819989.7303917628,eez,Northern Mariana Islands and Guam,NGM,yes,NA,-0.03196816955850479
14,2004,749891.3443752128,eez,Taiwan,TWN,NA,NA,-0.021694953014175636
15,2004,3211386.7450938285,eez,Philippines,PHL,NA,NA,-0.0012001948501106229
16,2004,37732355.87515143,eez,Australia,AUS,NA,NA,0.020503192905154406
17,2004,4295909.988912681,eez,Papua New Guinea,PNG,NA,NA,-0.007822445533839886
18,2004,1827709.3539774618,eez,Fiji,FJI,NA,NA,0.0668615055127984
19,2004,1083569.6325614888,eez,Tuvalu,TUV,NA,NA,0.027785686803900235
20,2004,1234084.0906903222,eez,South Korea,KOR,NA,NA,-0.049105033470441296
21,2004,1156534.6763967313,eez,North Korea,PRK,NA,NA,-0.025237699420014935
24,2004,96864.20261293625,eez,Cambodia,KHM,NA,NA,0.022681382815409754
25,2004,740063.4210736927,eez,Thailand,THA,NA,NA,-0.008105414191229275
